month,year,month_num,region,category,segment,revenue,total_orders,total_units,pcogs,pcogs_pct,ops,total_discount_given,avg_discount_pct,total_profit,total_sales,profit_margin_pct,conversion_rate,successful_orders
2017-07,2017,7,West,Office Supplies,Corporate,545.33,10,44.0,651.94,119.55,643.59,98.26,16.92,-8.33,643.59,-1.29,90.0,9
2017-07,2017,7,West,Office Supplies,Home Office,1092.95,6,37.0,983.93,90.03,1202.38,109.44,16.0,218.44,1202.38,18.17,100.0,6
2017-07,2017,7,West,Technology,Consumer,2320.58,8,37.0,3549.52,152.96,3299.25,978.67,13.33,-250.27,3299.25,-7.59,75.0,6
2017-07,2017,7,West,Technology,Corporate,5562.37,6,33.0,5276.52,94.86,6611.11,1048.74,13.33,1334.59,6611.11,20.19,100.0,6
2017-07,2017,7,West,Technology,Home Office,258.9,1,10.0,165.7,64.0,258.9,0.0,0.0,93.2,258.9,36.0,100.0,1
2017-08,2017,8,Central,Furniture,Consumer,212.19,3,9.0,331.83,156.38,297.72,85.53,33.33,-34.11,297.72,-11.46,66.67,2
2017-08,2017,8,Central,Furniture,Corporate,2929.19,4,18.0,2624.88,89.61,3166.91,237.71,12.0,542.03,3166.91,17.12,100.0,4
2017-08,2017,8,Central,Office Supplies,Consumer,4617.47,11,95.0,3887.37,84.19,5656.64,1039.19,24.09,1769.29,5656.64,31.28,81.82,9
2017-08,2017,8,Central,Office Supplies,Corporate,2899.71,8,68.0,2293.86,79.11,3087.97,188.26,10.67,794.09,3087.97,25.72,100.0,8
2017-08,2017,8,Central,Office Supplies,Home Office,257.86,2,17.0,176.83,68.58,259.19,1.33,6.67,82.36,259.19,31.78,100.0,2
2017-08,2017,8,Central,Technology,Consumer,772.0,3,18.0,653.81,84.69,820.52,48.52,4.0,166.71,820.52,20.32,100.0,3
2017-08,2017,8,Central,Technology,Corporate,860.04,3,6.0,711.71,82.75,1066.75,206.71,13.33,355.05,1066.75,33.28,100.0,3
2017-08,2017,8,Central,Technology,Home Office,1405.25,3,10.0,1221.67,86.94,1550.32,145.07,13.33,328.64,1550.32,21.2,100.0,3
2017-08,2017,8,East,Furniture,Consumer,574.72,5,16.0,790.41,137.53,737.21,162.5,17.14,-53.19,737.21,-7.22,60.0,3
2017-08,2017,8,East,Furniture,Corporate,1596.65,3,16.0,2243.3,140.5,2089.43,492.78,8.0,-153.88,2089.43,-7.36,66.67,2
2017-08,2017,8,East,Furniture,Home Office,117.08,1,6.0,77.28,66.01,117.08,0.0,0.0,39.81,117.08,34.0,100.0,1
2017-08,2017,8,East,Office Supplies,Consumer,2831.05,13,66.0,2231.95,78.84,3008.39,177.35,16.11,776.44,3008.39,25.81,84.62,11
2017-08,2017,8,East,Office Supplies,Corporate,1258.43,10,54.0,1038.07,82.49,1516.99,258.58,25.71,478.91,1516.99,31.57,90.0,9
2017-08,2017,8,East,Office Supplies,Home Office,1436.6,8,55.0,979.95,68.21,1475.45,38.85,6.0,495.5,1475.45,33.58,100.0,8
2017-08,2017,8,East,Technology,Consumer,4275.9,4,27.0,4928.91,115.27,5314.94,1039.04,12.0,386.03,5314.94,7.26,75.0,3
2017-08,2017,8,East,Technology,Corporate,124.21,2,4.0,124.01,99.84,145.79,21.58,10.0,21.78,145.79,14.94,100.0,2
2017-08,2017,8,East,Technology,Home Office,347.97,1,3.0,247.06,71.0,347.97,0.0,0.0,100.91,347.97,29.0,100.0,1
2017-08,2017,8,South,Furniture,Consumer,1689.51,4,13.0,1574.98,93.22,1864.29,174.79,12.0,289.31,1864.29,15.52,100.0,4
2017-08,2017,8,South,Furniture,Corporate,65.94,1,3.0,43.52,66.0,65.94,0.0,0.0,22.42,65.94,34.0,100.0,1
2017-08,2017,8,South,Office Supplies,Consumer,1759.7,6,51.0,3879.49,220.46,3018.57,1258.89,18.89,-860.93,3018.57,-28.52,100.0,6
2017-08,2017,8,South,Office Supplies,Corporate,3521.49,6,37.0,2741.42,77.85,4104.11,582.63,12.5,1362.68,4104.11,33.2,100.0,6
2017-08,2017,8,South,Office Supplies,Home Office,53.72,1,4.0,39.75,73.99,53.72,0.0,0.0,13.97,53.72,26.0,100.0,1
2017-08,2017,8,South,Technology,Consumer,878.74,3,9.0,698.2,79.45,933.44,54.71,13.33,235.24,933.44,25.2,100.0,3
2017-08,2017,8,South,Technology,Corporate,863.99,1,3.0,1703.98,197.22,1439.98,575.99,40.0,-264.0,1439.98,-18.33,0.0,0
2017-08,2017,8,South,Technology,Home Office,71.98,1,2.0,56.86,78.99,71.98,0.0,0.0,15.12,71.98,21.0,100.0,1
2017-08,2017,8,West,Furniture,Consumer,3948.9,5,30.0,5925.28,150.05,5411.62,1462.71,11.67,-513.65,5411.62,-9.49,80.0,4
2017-08,2017,8,West,Furniture,Corporate,148.02,1,3.0,106.57,72.0,148.02,0.0,0.0,41.45,148.02,28.0,100.0,1
2017-08,2017,8,West,Furniture,Home Office,1385.39,3,13.0,1401.59,101.17,1543.66,158.26,32.5,142.06,1543.66,9.2,33.33,1
2017-08,2017,8,West,Office Supplies,Consumer,2132.5,15,99.0,1753.36,82.22,2303.57,171.08,7.69,550.21,2303.57,23.89,100.0,15
2017-08,2017,8,West,Office Supplies,Corporate,4888.0,6,48.0,4692.38,96.0,5314.63,426.63,9.09,622.25,5314.63,11.71,83.33,5
2017-08,2017,8,West,Office Supplies,Home Office,206.85,3,19.0,277.51,134.16,260.6,53.74,23.33,-16.92,260.6,-6.49,100.0,3
2017-08,2017,8,West,Technology,Consumer,2100.66,6,24.0,1792.77,85.34,2262.21,161.54,16.67,469.42,2262.21,20.75,100.0,6
2017-08,2017,8,West,Technology,Corporate,3293.55,3,28.0,2717.21,82.5,3531.92,238.37,10.0,814.72,3531.92,23.07,100.0,3
2017-08,2017,8,West,Technology,Home Office,126.29,2,10.0,112.08,88.75,133.33,7.03,10.0,21.25,133.33,15.93,100.0,2
2017-09,2017,9,Central,Furniture,Consumer,1706.77,5,16.0,1927.33,112.92,2062.95,356.18,12.0,135.62,2062.95,6.57,60.0,3
2017-09,2017,9,Central,Furniture,Corporate,469.63,4,15.0,638.6,135.98,621.86,152.22,26.0,-16.73,621.86,-2.69,75.0,3
2017-09,2017,9,Central,Furniture,Home Office,240.72,1,1.0,289.62,120.31,300.9,60.18,20.0,11.28,300.9,3.75,100.0,1
2017-09,2017,9,Central,Office Supplies,Consumer,567.45,18,108.0,512.65,90.34,640.91,73.48,16.8,128.25,640.91,20.01,88.89,16
2017-09,2017,9,Central,Office Supplies,Corporate,1355.45,15,81.0,1239.42,91.44,1447.65,92.2,15.26,208.23,1447.65,14.38,93.33,14
2017-09,2017,9,Central,Office Supplies,Home Office,2078.03,6,17.0,1223.38,58.87,2114.27,36.23,11.43,890.9,2114.27,42.14,100.0,6
2017-09,2017,9,Central,Technology,Consumer,2215.05,8,23.0,1744.3,78.75,2274.71,59.65,7.5,530.4,2274.71,23.32,87.5,7
2017-09,2017,9,Central,Technology,Corporate,1744.44,7,32.0,1395.53,80.0,1886.82,142.38,8.89,491.3,1886.82,26.04,100.0,7
2017-09,2017,9,Central,Technology,Home Office,3348.49,3,15.0,2281.65,68.14,3483.09,134.6,10.0,1201.43,3483.09,34.49,100.0,3
2017-09,2017,9,East,Furniture,Consumer,7280.9,10,54.0,6840.04,93.94,8194.44,913.52,10.0,1354.4,8194.44,16.53,90.0,9
2017-09,2017,9,East,Furniture,Corporate,3677.24,7,41.0,3830.63,104.17,4091.62,414.39,17.5,260.99,4091.62,6.38,100.0,7
2017-09,2017,9,East,Furniture,Home Office,1585.8,5,27.0,2058.2,129.79,1926.2,340.4,20.0,-132.01,1926.2,-6.85,60.0,3
2017-09,2017,9,East,Office Supplies,Consumer,4490.86,28,174.0,3240.78,72.16,5028.16,537.31,9.35,1787.4,5028.16,35.55,96.43,27
2017-09,2017,9,East,Office Supplies,Corporate,1951.35,15,103.0,1490.15,76.37,2027.7,76.37,12.81,537.57,2027.7,26.51,86.67,13
2017-09,2017,9,East,Office Supplies,Home Office,512.48,10,55.0,520.49,101.56,610.25,97.77,26.67,89.76,610.25,14.71,80.0,8
2017-09,2017,9,East,Technology,Consumer,2401.26,9,39.0,2165.12,90.17,2660.71,259.45,12.86,495.59,2660.71,18.63,77.78,7
2017-09,2017,9,East,Technology,Corporate,3265.58,7,50.0,4023.01,123.19,4188.08,922.5,11.67,165.08,4188.08,3.94,100.0,7
2017-09,2017,9,East,Technology,Home Office,2438.08,5,18.0,3268.39,134.06,3268.78,830.7,20.0,0.39,3268.78,0.01,80.0,4
2017-09,2017,9,South,Furniture,Consumer,1159.04,7,22.0,1580.96,136.4,1484.87,325.83,22.14,-96.1,1484.87,-6.47,71.43,5
2017-09,2017,9,South,Furniture,Home Office,172.78,1,3.0,218.68,126.57,215.98,43.2,20.0,-2.7,215.98,-1.25,0.0,0
2017-09,2017,9,South,Office Supplies,Consumer,2339.98,14,94.0,2694.06,115.13,2875.1,535.12,20.0,181.06,2875.1,6.3,92.86,13
2017-09,2017,9,South,Office Supplies,Corporate,1043.85,6,37.0,1208.23,115.75,1337.08,293.22,21.25,128.86,1337.08,9.64,83.33,5
2017-09,2017,9,South,Office Supplies,Home Office,226.51,4,16.0,150.33,66.37,237.85,11.34,22.5,87.53,237.85,36.8,75.0,3
2017-09,2017,9,South,Technology,Consumer,751.95,6,30.0,686.09,91.24,803.45,51.5,10.0,117.36,803.45,14.61,83.33,5
2017-09,2017,9,South,Technology,Corporate,7.28,1,1.0,7.39,101.51,9.1,1.82,20.0,1.71,9.1,18.75,100.0,1
2017-09,2017,9,South,Technology,Home Office,307.17,1,5.0,345.56,112.5,383.96,76.79,20.0,38.4,383.96,10.0,100.0,1
2017-09,2017,9,West,Furniture,Consumer,2658.88,16,76.0,3794.84,142.72,3382.66,723.77,15.79,-412.2,3382.66,-12.19,68.75,11
2017-09,2017,9,West,Furniture,Corporate,2532.22,5,23.0,3031.8,119.73,3044.25,512.02,10.0,12.44,3044.25,0.41,60.0,3
2017-09,2017,9,West,Furniture,Home Office,3198.88,6,24.0,3268.81,102.19,3702.48,503.61,10.0,433.68,3702.48,11.71,83.33,5
2017-09,2017,9,West,Office Supplies,Consumer,9407.39,32,178.0,10085.05,107.2,11091.89,1684.49,16.04,1006.86,11091.89,9.08,84.38,27
2017-09,2017,9,West,Office Supplies,Corporate,2021.87,16,99.0,1666.49,82.42,2311.67,289.79,13.33,645.18,2311.67,27.91,93.75,15
2017-09,2017,9,West,Office Supplies,Home Office,1393.89,15,84.0,3017.17,216.46,2173.32,779.43,15.0,-843.86,2173.32,-38.83,80.0,12
2017-09,2017,9,West,Technology,Consumer,2728.51,15,58.0,2990.95,109.62,3357.36,628.88,18.89,366.4,3357.36,10.91,80.0,12
2017-09,2017,9,West,Technology,Corporate,2686.99,4,27.0,2376.58,88.45,3139.27,452.28,10.0,762.69,3139.27,24.3,100.0,4
2017-09,2017,9,West,Technology,Home Office,1467.76,6,14.0,1062.88,72.42,1487.27,19.51,6.67,424.39,1487.27,28.53,100.0,6
2017-10,2017,10,Central,Furniture,Consumer,3031.05,8,39.0,3637.58,120.01,3366.66,335.61,19.67,-270.94,3366.66,-8.05,62.5,5
2017-10,2017,10,Central,Furniture,Corporate,88.61,1,5.0,297.74,336.01,177.22,88.61,50.0,-120.51,177.22,-68.0,0.0,0
2017-10,2017,10,Central,Furniture,Home Office,282.12,3,19.0,346.28,122.74,358.5,76.38,10.0,12.22,358.5,3.41,66.67,2
2017-10,2017,10,Central,Office Supplies,Consumer,2621.76,16,88.0,1662.56,63.41,2710.51,88.75,14.8,1047.97,2710.51,38.66,87.5,14
2017-10,2017,10,Central,Office Supplies,Corporate,1112.19,8,49.0,1042.27,93.71,1137.18,24.99,14.17,94.91,1137.18,8.35,100.0,8
2017-10,2017,10,Central,Office Supplies,Home Office,193.89,7,24.0,144.62,74.59,225.47,31.57,11.43,80.84,225.47,35.85,100.0,7
2017-10,2017,10,Central,Technology,Consumer,616.9,4,13.0,957.93,155.28,837.38,220.48,15.0,-120.55,837.38,-14.4,50.0,2
2017-10,2017,10,Central,Technology,Corporate,121.01,3,4.0,111.59,92.22,134.77,13.76,13.33,23.18,134.77,17.2,100.0,3
2017-10,2017,10,Central,Technology,Home Office,554.65,3,12.0,487.88,87.96,560.08,5.44,6.67,72.21,560.08,12.89,100.0,3
2017-10,2017,10,East,Furniture,Consumer,1066.43,5,15.0,1663.86,156.02,1459.33,392.9,26.0,-204.53,1459.33,-14.02,20.0,1
2017-10,2017,10,East,Furniture,Corporate,2716.43,9,42.0,4284.52,157.73,3708.09,991.66,21.92,-576.42,3708.09,-15.55,77.78,7
2017-10,2017,10,East,Furniture,Home Office,41.96,1,2.0,39.02,92.99,41.96,0.0,0.0,2.94,41.96,7.0,100.0,1
2017-10,2017,10,East,Office Supplies,Consumer,1217.23,6,36.0,1108.13,91.04,1301.94,84.72,27.78,193.81,1301.94,14.89,83.33,5
2017-10,2017,10,East,Office Supplies,Corporate,1177.32,9,58.0,1074.58,91.27,1362.67,185.34,9.33,288.08,1362.67,21.14,100.0,9
2017-10,2017,10,East,Office Supplies,Home Office,1370.07,8,47.0,3792.28,276.79,2585.55,1215.46,27.69,-1206.74,2585.55,-46.67,75.0,6
2017-10,2017,10,East,Technology,Consumer,1668.7,4,42.0,1550.9,92.94,1795.29,126.6,13.33,244.4,1795.29,13.61,75.0,3
2017-10,2017,10,East,Technology,Corporate,5639.74,5,23.0,4425.54,78.47,5805.12,165.39,16.67,1379.57,5805.12,23.76,60.0,3
2017-10,2017,10,East,Technology,Home Office,12661.66,3,27.0,10293.95,81.3,15133.94,2472.28,10.0,4839.99,15133.94,31.98,100.0,3
2017-10,2017,10,South,Furniture,Consumer,785.18,3,9.0,1142.73,145.54,1065.65,280.46,23.33,-77.08,1065.65,-7.23,33.33,1
2017-10,2017,10,South,Furniture,Corporate,792.22,3,26.0,959.9,121.17,954.79,162.56,12.0,-5.11,954.79,-0.54,66.67,2
2017-10,2017,10,South,Furniture,Home Office,845.83,2,7.0,880.97,104.15,991.76,145.93,13.33,110.79,991.76,11.17,100.0,2
2017-10,2017,10,South,Office Supplies,Consumer,661.55,11,46.0,660.35,99.82,782.1,120.55,20.67,121.75,782.1,15.57,81.82,9
2017-10,2017,10,South,Office Supplies,Corporate,379.51,6,38.0,427.05,112.53,474.96,95.45,22.22,47.92,474.96,10.09,83.33,5
2017-10,2017,10,South,Office Supplies,Home Office,6.37,1,2.0,5.28,82.89,7.97,1.59,20.0,2.69,7.97,33.75,100.0,1
2017-10,2017,10,South,Technology,Consumer,1126.94,2,15.0,1060.99,94.15,1299.72,172.78,10.0,238.74,1299.72,18.37,100.0,2
2017-10,2017,10,South,Technology,Corporate,400.78,3,11.0,277.0,69.12,423.02,22.24,8.0,146.01,423.02,34.52,100.0,3
2017-10,2017,10,South,Technology,Home Office,1490.98,2,10.0,1115.8,74.84,1503.74,12.76,10.0,387.94,1503.74,25.8,100.0,2
2017-10,2017,10,West,Furniture,Consumer,3431.96,10,38.0,3421.36,99.69,3766.42,334.45,19.23,345.06,3766.42,9.16,60.0,6
2017-10,2017,10,West,Furniture,Corporate,2508.72,8,34.0,4172.06,166.3,3449.64,940.9,11.11,-722.43,3449.64,-20.94,75.0,6
2017-10,2017,10,West,Furniture,Home Office,1548.25,3,16.0,3564.96,230.26,2544.04,995.8,23.33,-1020.91,2544.04,-40.13,66.67,2
2017-10,2017,10,West,Office Supplies,Consumer,3476.36,16,110.0,2791.75,80.31,3651.29,174.92,16.67,859.54,3651.29,23.54,93.75,15
2017-10,2017,10,West,Office Supplies,Corporate,4642.64,12,69.0,3665.93,78.96,5762.84,1120.2,14.38,2096.93,5762.84,36.39,91.67,11
2017-10,2017,10,West,Office Supplies,Home Office,2752.76,12,85.0,2621.64,95.24,3034.71,281.97,20.48,413.08,3034.71,13.61,100.0,12
2017-10,2017,10,West,Technology,Consumer,902.62,5,19.0,1070.74,118.63,1157.95,255.32,23.33,87.22,1157.95,7.53,80.0,4
2017-10,2017,10,West,Technology,Corporate,1331.63,7,27.0,1330.34,99.9,1486.86,155.23,20.0,156.52,1486.86,10.53,71.43,5
2017-10,2017,10,West,Technology,Home Office,2236.37,6,26.0,2411.59,107.84,2717.78,481.42,18.33,306.19,2717.78,11.27,66.67,4
2017-11,2017,11,Central,Furniture,Consumer,2984.8,13,45.0,4020.67,134.7,3920.2,935.4,18.47,-100.48,3920.2,-2.56,53.85,7
2017-11,2017,11,Central,Furniture,Corporate,1786.95,5,14.0,1689.99,94.57,2026.42,239.47,14.0,336.43,2026.42,16.6,60.0,3
2017-11,2017,11,Central,Furniture,Home Office,3571.16,3,25.0,3429.54,96.03,4030.08,458.93,6.0,600.55,4030.08,14.9,100.0,3
2017-11,2017,11,Central,Office Supplies,Consumer,2779.24,25,158.0,2717.81,97.79,3168.95,389.7,14.55,451.13,3168.95,14.24,96.0,24
2017-11,2017,11,Central,Office Supplies,Corporate,4541.03,13,69.0,3867.29,85.16,5012.8,471.77,19.41,1145.5,5012.8,22.85,76.92,10
2017-11,2017,11,Central,Office Supplies,Home Office,294.64,4,14.0,357.02,121.17,354.41,59.77,8.0,-2.61,354.41,-0.74,75.0,3
2017-11,2017,11,Central,Technology,Consumer,12062.38,8,38.0,7047.84,58.43,12288.49,226.1,15.56,5240.64,12288.49,42.65,87.5,7
2017-11,2017,11,Central,Technology,Corporate,4693.12,8,44.0,5671.51,120.85,5671.83,978.71,21.0,0.29,5671.83,0.01,87.5,7
2017-11,2017,11,Central,Technology,Home Office,2886.56,4,22.0,2208.43,76.51,3024.79,138.23,6.67,816.36,3024.79,26.99,100.0,4
2017-11,2017,11,East,Furniture,Consumer,1166.14,7,32.0,1525.04,130.78,1477.27,311.13,23.75,-47.78,1477.27,-3.23,57.14,4
2017-11,2017,11,East,Furniture,Corporate,1201.95,6,14.0,1133.99,94.35,1338.68,136.73,10.0,204.68,1338.68,15.29,83.33,5
2017-11,2017,11,East,Furniture,Home Office,2568.6,4,21.0,2374.14,92.43,2690.51,121.9,12.0,316.38,2690.51,11.76,75.0,3
2017-11,2017,11,East,Office Supplies,Consumer,2285.56,22,141.0,2141.25,93.69,2687.07,401.51,14.41,545.84,2687.07,20.31,90.91,20
2017-11,2017,11,East,Office Supplies,Corporate,5307.47,18,98.0,3707.58,69.86,5413.3,105.83,15.0,1705.74,5413.3,31.51,88.89,16
2017-11,2017,11,East,Office Supplies,Home Office,401.22,6,40.0,262.2,65.35,429.22,28.0,12.22,167.02,429.22,38.91,83.33,5
2017-11,2017,11,East,Technology,Consumer,2318.55,9,48.0,2189.48,94.43,2719.79,401.23,13.33,530.3,2719.79,19.5,88.89,8
2017-11,2017,11,East,Technology,Corporate,3910.92,8,37.0,3679.54,94.08,4402.91,491.99,10.0,723.37,4402.91,16.43,75.0,6
2017-11,2017,11,East,Technology,Home Office,218.98,3,10.0,167.57,76.52,233.38,14.4,6.67,65.81,233.38,28.2,100.0,3
2017-11,2017,11,South,Furniture,Consumer,996.38,6,22.0,1279.64,128.43,1313.75,317.37,20.0,34.12,1313.75,2.6,50.0,3
2017-11,2017,11,South,Furniture,Corporate,980.72,5,23.0,1241.76,126.62,1265.28,284.55,16.4,23.52,1265.28,1.86,60.0,3
2017-11,2017,11,South,Furniture,Home Office,2705.99,4,35.0,4458.16,164.75,3885.14,1179.16,16.67,-573.01,3885.14,-14.75,75.0,3
2017-11,2017,11,South,Office Supplies,Consumer,2495.05,19,105.0,6207.74,248.8,3943.7,1448.64,22.31,-2264.05,3943.7,-57.41,84.21,16
2017-11,2017,11,South,Office Supplies,Corporate,477.37,13,54.0,488.99,102.43,573.16,95.79,20.67,84.17,573.16,14.69,92.31,12
2017-11,2017,11,South,Office Supplies,Home Office,593.85,7,28.0,664.21,111.85,746.29,152.43,22.5,82.06,746.29,11.0,85.71,6
2017-11,2017,11,South,Technology,Consumer,982.86,5,23.0,877.86,89.32,1107.75,124.89,13.33,229.88,1107.75,20.75,100.0,5
2017-11,2017,11,South,Technology,Corporate,6158.81,4,17.0,14017.83,227.61,10555.27,4396.46,18.0,-3462.57,10555.27,-32.8,50.0,2
2017-11,2017,11,West,Furniture,Consumer,8497.38,19,85.0,10355.59,121.87,10214.26,1716.87,15.65,-141.35,10214.26,-1.38,63.16,12
2017-11,2017,11,West,Furniture,Corporate,2648.24,7,23.0,3866.94,146.02,3368.49,720.25,22.86,-498.45,3368.49,-14.8,57.14,4
2017-11,2017,11,West,Furniture,Home Office,1420.81,6,25.0,1275.19,89.75,1526.63,105.81,16.25,251.45,1526.63,16.47,66.67,4
2017-11,2017,11,West,Office Supplies,Consumer,2674.42,27,166.0,2253.09,84.25,2984.83,310.42,13.11,731.77,2984.83,24.52,88.89,24
2017-11,2017,11,West,Office Supplies,Corporate,1606.0,11,92.0,1752.03,109.09,1944.17,338.17,24.38,192.13,1944.17,9.88,72.73,8
2017-11,2017,11,West,Office Supplies,Home Office,4000.87,15,128.0,3444.05,86.08,4214.45,213.58,16.06,770.4,4214.45,18.28,80.0,12
2017-11,2017,11,West,Technology,Consumer,3509.19,15,73.0,3042.14,86.69,3964.01,454.82,12.0,921.86,3964.01,23.26,86.67,13
2017-11,2017,11,West,Technology,Corporate,2513.88,9,43.0,2829.56,112.56,3071.77,557.9,19.17,242.2,3071.77,7.88,77.78,7
2017-11,2017,11,West,Technology,Home Office,2427.63,6,28.0,2511.99,103.47,2878.78,451.16,14.0,366.79,2878.78,12.74,100.0,6
2017-12,2017,12,Central,Furniture,Consumer,2298.35,12,42.0,3239.05,140.93,3089.58,791.23,21.42,-149.47,3089.58,-4.84,50.0,6
2017-12,2017,12,Central,Furniture,Corporate,2693.0,7,53.0,3750.76,139.28,3523.91,830.9,26.0,-226.86,3523.91,-6.44,85.71,6
2017-12,2017,12,Central,Furniture,Home Office,936.65,4,9.0,671.2,71.66,937.87,1.22,15.0,266.68,937.87,28.43,75.0,3
2017-12,2017,12,Central,Office Supplies,Consumer,5338.23,28,192.0,5574.14,104.42,5800.9,462.66,13.4,226.79,5800.9,3.91,89.29,25
2017-12,2017,12,Central,Office Supplies,Corporate,1618.08,14,102.0,1269.36,78.45,1854.38,236.3,20.74,585.03,1854.38,31.55,100.0,14
2017-12,2017,12,Central,Office Supplies,Home Office,1068.72,8,34.0,793.94,74.29,1068.72,0.0,0.0,274.79,1068.72,25.71,100.0,8
2017-12,2017,12,Central,Technology,Consumer,3554.22,10,37.0,2559.95,72.03,3607.55,53.33,4.0,1047.61,3607.55,29.04,100.0,10
2017-12,2017,12,Central,Technology,Corporate,655.34,6,25.0,804.96,122.83,801.69,146.34,17.14,-3.27,801.69,-0.41,50.0,3
2017-12,2017,12,Central,Technology,Home Office,224.52,1,6.0,232.4,103.51,280.66,56.13,20.0,48.25,280.66,17.19,100.0,1
2017-12,2017,12,East,Furniture,Consumer,6696.47,14,63.0,5890.25,87.96,7079.28,382.81,11.18,1189.01,7079.28,16.8,78.57,11
2017-12,2017,12,East,Furniture,Corporate,762.78,6,15.0,755.18,99.0,830.92,68.14,3.33,75.74,830.92,9.11,83.33,5
2017-12,2017,12,East,Furniture,Home Office,6.17,1,2.0,5.98,96.92,7.71,1.54,20.0,1.74,7.71,22.5,100.0,1
2017-12,2017,12,East,Office Supplies,Consumer,3880.34,27,186.0,3318.43,85.52,4132.7,252.35,20.68,814.25,4132.7,19.7,85.19,23
2017-12,2017,12,East,Office Supplies,Corporate,2625.14,14,78.0,2164.03,82.43,2694.07,68.93,8.33,530.05,2694.07,19.67,100.0,14
2017-12,2017,12,East,Office Supplies,Home Office,728.8,1,10.0,379.52,52.07,728.8,0.0,0.0,349.28,728.8,47.93,100.0,1
2017-12,2017,12,East,Technology,Consumer,1882.95,8,39.0,1594.94,84.7,2166.73,283.77,6.0,571.78,2166.73,26.39,100.0,8
2017-12,2017,12,East,Technology,Corporate,393.53,2,14.0,323.16,82.12,406.94,13.41,6.67,83.78,406.94,20.59,100.0,2
2017-12,2017,12,East,Technology,Home Office,90.48,1,2.0,66.96,74.01,90.48,0.0,0.0,23.52,90.48,26.0,100.0,1
2017-12,2017,12,South,Furniture,Consumer,2295.04,8,33.0,2330.98,101.57,2396.01,100.98,21.11,65.02,2396.01,2.71,87.5,7
2017-12,2017,12,South,Furniture,Corporate,88.7,2,8.0,64.02,72.18,90.97,2.27,6.67,26.96,90.97,29.63,100.0,2
2017-12,2017,12,South,Furniture,Home Office,1463.86,4,21.0,1416.43,96.76,1656.28,192.42,11.0,239.84,1656.28,14.48,100.0,4
2017-12,2017,12,South,Office Supplies,Consumer,1078.93,13,67.0,1059.44,98.19,1175.33,96.4,11.67,115.9,1175.33,9.86,76.92,10
2017-12,2017,12,South,Office Supplies,Corporate,1514.14,6,33.0,1077.57,71.17,1540.67,26.53,6.67,463.1,1540.67,30.06,100.0,6
2017-12,2017,12,South,Office Supplies,Home Office,182.9,5,24.0,190.29,104.04,235.15,52.25,32.0,44.86,235.15,19.08,60.0,3
2017-12,2017,12,South,Technology,Consumer,1046.16,7,16.0,835.69,79.88,1180.71,134.55,15.71,345.02,1180.71,29.22,85.71,6
2017-12,2017,12,South,Technology,Corporate,90.71,1,2.0,176.39,194.45,151.19,60.48,40.0,-25.2,151.19,-16.67,0.0,0
2017-12,2017,12,South,Technology,Home Office,2942.9,2,12.0,2252.14,76.53,3518.89,575.99,6.67,1266.75,3518.89,36.0,100.0,2
2017-12,2017,12,West,Furniture,Consumer,5845.8,13,75.0,7503.28,128.35,7139.98,1294.16,20.24,-363.32,7139.98,-5.09,61.54,8
2017-12,2017,12,West,Furniture,Corporate,1871.28,7,50.0,2465.55,131.76,2341.96,470.68,23.75,-123.56,2341.96,-5.28,57.14,4
2017-12,2017,12,West,Furniture,Home Office,1975.74,6,23.0,2168.0,109.73,2312.98,337.24,8.33,144.98,2312.98,6.27,83.33,5
2017-12,2017,12,West,Office Supplies,Consumer,4453.36,29,197.0,4562.26,102.45,5045.05,591.69,14.0,482.8,5045.05,9.57,93.1,27
2017-12,2017,12,West,Office Supplies,Corporate,3661.9,17,78.0,7609.54,207.8,5220.38,1558.5,17.2,-2389.14,5220.38,-45.77,82.35,14
2017-12,2017,12,West,Office Supplies,Home Office,831.67,9,60.0,664.19,79.86,940.78,109.12,10.67,276.59,940.78,29.4,88.89,8
2017-12,2017,12,West,Technology,Consumer,6334.07,16,74.0,5927.79,93.59,7418.62,1084.54,15.71,1490.83,7418.62,20.1,81.25,13
2017-12,2017,12,West,Technology,Corporate,1029.35,6,29.0,824.54,80.1,1067.33,37.98,5.71,242.79,1067.33,22.75,83.33,5
2017-12,2017,12,West,Technology,Home Office,1262.69,3,12.0,823.69,65.23,1294.11,31.42,20.0,470.42,1294.11,36.35,66.67,2
